AUDIT_TYPE,UBIGEO,COD_CULTIVO,CROP_STD,ANO,TEMPORAL_ROLE,DIAGNOSTIC_LAG_MONTHS,HARVEST_DENOMINATOR,HARVEST_SUPPORT_STATUS,PRIOR_YEAR_PREDECESSOR_HARVEST_SHARE,PRIOR_YEAR_PREDECESSOR_MONTHS_REQUIRED,PRIOR_YEAR_PREDECESSOR_MONTHS_OBSERVED,SUPPORT_STATUS,ATTRIBUTION_STATUS,DESCRIPTIVE_ONLY,JAN_MAR_HARVEST_SHARE,PRODUCTION_DENOMINATOR,PRODUCTION_SUPPORT_STATUS,JAN_MAR_PRODUCTION_SHARE
TRANSIENT_SUPPORT_COMPATIBILITY,200502,14010020000,ARROZ,2019,MAIN_TEMPORAL_STRUCTURE,11.0,400.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200502,14010020000,ARROZ,2019,MAIN_TEMPORAL_STRUCTURE,12.0,400.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200502,14010020000,ARROZ,2020,MAIN_TEMPORAL_STRUCTURE,1.0,200.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200502,14010020000,ARROZ,2020,MAIN_TEMPORAL_STRUCTURE,2.0,200.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200502,14010020000,ARROZ,2020,MAIN_TEMPORAL_STRUCTURE,3.0,200.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200502,14010020000,ARROZ,2020,MAIN_TEMPORAL_STRUCTURE,4.0,200.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200502,14010020000,ARROZ,2020,MAIN_TEMPORAL_STRUCTURE,5.0,200.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200502,14010020000,ARROZ,2020,MAIN_TEMPORAL_STRUCTURE,6.0,200.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200502,14010020000,ARROZ,2020,MAIN_TEMPORAL_STRUCTURE,7.0,200.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200502,14010020000,ARROZ,2020,MAIN_TEMPORAL_STRUCTURE,8.0,200.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200502,14010020000,ARROZ,2020,MAIN_TEMPORAL_STRUCTURE,9.0,200.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200502,14010020000,ARROZ,2020,MAIN_TEMPORAL_STRUCTURE,10.0,200.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200502,14010020000,ARROZ,2020,MAIN_TEMPORAL_STRUCTURE,11.0,200.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200502,14010020000,ARROZ,2020,MAIN_TEMPORAL_STRUCTURE,12.0,200.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200502,14010020000,ARROZ,2021,MAIN_TEMPORAL_STRUCTURE,1.0,600.0,POSITIVE,0.4166666666666667,1.0,1.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200502,14010020000,ARROZ,2021,MAIN_TEMPORAL_STRUCTURE,2.0,600.0,POSITIVE,0.4166666666666667,2.0,2.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200502,14010020000,ARROZ,2021,MAIN_TEMPORAL_STRUCTURE,3.0,600.0,POSITIVE,0.4166666666666667,3.0,3.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200502,14010020000,ARROZ,2021,MAIN_TEMPORAL_STRUCTURE,4.0,600.0,POSITIVE,0.4166666666666667,4.0,4.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200502,14010020000,ARROZ,2021,MAIN_TEMPORAL_STRUCTURE,5.0,600.0,POSITIVE,0.4166666666666667,5.0,5.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200502,14010020000,ARROZ,2021,MAIN_TEMPORAL_STRUCTURE,6.0,600.0,POSITIVE,0.5833333333333334,6.0,6.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200502,14010020000,ARROZ,2021,MAIN_TEMPORAL_STRUCTURE,7.0,600.0,POSITIVE,0.8333333333333334,7.0,7.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200502,14010020000,ARROZ,2021,MAIN_TEMPORAL_STRUCTURE,8.0,600.0,POSITIVE,0.8333333333333334,8.0,8.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200502,14010020000,ARROZ,2021,MAIN_TEMPORAL_STRUCTURE,9.0,600.0,POSITIVE,0.8333333333333334,9.0,9.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200502,14010020000,ARROZ,2021,MAIN_TEMPORAL_STRUCTURE,10.0,600.0,POSITIVE,0.8333333333333334,10.0,10.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200502,14010020000,ARROZ,2021,MAIN_TEMPORAL_STRUCTURE,11.0,600.0,POSITIVE,0.8333333333333334,11.0,10.0,PARTIAL_OR_UNOBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200502,14010020000,ARROZ,2021,MAIN_TEMPORAL_STRUCTURE,12.0,600.0,POSITIVE,1.0,12.0,11.0,PARTIAL_OR_UNOBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200502,14010020000,ARROZ,2022,MAIN_TEMPORAL_STRUCTURE,1.0,500.0,POSITIVE,0.3,1.0,1.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200502,14010020000,ARROZ,2022,MAIN_TEMPORAL_STRUCTURE,2.0,500.0,POSITIVE,0.3,2.0,2.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200502,14010020000,ARROZ,2022,MAIN_TEMPORAL_STRUCTURE,3.0,500.0,POSITIVE,0.3,3.0,3.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200502,14010020000,ARROZ,2022,MAIN_TEMPORAL_STRUCTURE,4.0,500.0,POSITIVE,0.3,4.0,4.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200502,14010020000,ARROZ,2022,MAIN_TEMPORAL_STRUCTURE,5.0,500.0,POSITIVE,0.3,5.0,5.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200502,14010020000,ARROZ,2022,MAIN_TEMPORAL_STRUCTURE,6.0,500.0,POSITIVE,0.6,6.0,6.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200502,14010020000,ARROZ,2022,MAIN_TEMPORAL_STRUCTURE,7.0,500.0,POSITIVE,0.8,7.0,7.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200502,14010020000,ARROZ,2022,MAIN_TEMPORAL_STRUCTURE,8.0,500.0,POSITIVE,0.8,8.0,8.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200502,14010020000,ARROZ,2022,MAIN_TEMPORAL_STRUCTURE,9.0,500.0,POSITIVE,0.8,9.0,9.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200502,14010020000,ARROZ,2022,MAIN_TEMPORAL_STRUCTURE,10.0,500.0,POSITIVE,0.8,10.0,10.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200502,14010020000,ARROZ,2022,MAIN_TEMPORAL_STRUCTURE,11.0,500.0,POSITIVE,0.8,11.0,11.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200502,14010020000,ARROZ,2022,MAIN_TEMPORAL_STRUCTURE,12.0,500.0,POSITIVE,1.0,12.0,12.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200502,14010020000,ARROZ,2023,MAIN_TEMPORAL_STRUCTURE,1.0,700.0,POSITIVE,0.21428571428571427,1.0,1.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200502,14010020000,ARROZ,2023,MAIN_TEMPORAL_STRUCTURE,2.0,700.0,POSITIVE,0.21428571428571427,2.0,2.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200502,14010020000,ARROZ,2023,MAIN_TEMPORAL_STRUCTURE,3.0,700.0,POSITIVE,0.21428571428571427,3.0,3.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200502,14010020000,ARROZ,2023,MAIN_TEMPORAL_STRUCTURE,4.0,700.0,POSITIVE,0.21428571428571427,4.0,4.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200502,14010020000,ARROZ,2023,MAIN_TEMPORAL_STRUCTURE,5.0,700.0,POSITIVE,0.21428571428571427,5.0,5.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200502,14010020000,ARROZ,2023,MAIN_TEMPORAL_STRUCTURE,6.0,700.0,POSITIVE,0.21428571428571427,6.0,6.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200502,14010020000,ARROZ,2023,MAIN_TEMPORAL_STRUCTURE,7.0,700.0,POSITIVE,0.5714285714285714,7.0,7.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200502,14010020000,ARROZ,2023,MAIN_TEMPORAL_STRUCTURE,8.0,700.0,POSITIVE,0.5714285714285714,8.0,8.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200502,14010020000,ARROZ,2023,MAIN_TEMPORAL_STRUCTURE,9.0,700.0,POSITIVE,0.5714285714285714,9.0,9.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200502,14010020000,ARROZ,2023,MAIN_TEMPORAL_STRUCTURE,10.0,700.0,POSITIVE,0.5714285714285714,10.0,10.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200502,14010020000,ARROZ,2023,MAIN_TEMPORAL_STRUCTURE,11.0,700.0,POSITIVE,0.5714285714285714,11.0,11.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200502,14010020000,ARROZ,2023,MAIN_TEMPORAL_STRUCTURE,12.0,700.0,POSITIVE,1.0,12.0,12.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200503,14010020000,ARROZ,2016,MAIN_TEMPORAL_STRUCTURE,1.0,0.0,ZERO,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200503,14010020000,ARROZ,2016,MAIN_TEMPORAL_STRUCTURE,2.0,0.0,ZERO,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200503,14010020000,ARROZ,2016,MAIN_TEMPORAL_STRUCTURE,3.0,0.0,ZERO,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200503,14010020000,ARROZ,2016,MAIN_TEMPORAL_STRUCTURE,4.0,0.0,ZERO,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200503,14010020000,ARROZ,2016,MAIN_TEMPORAL_STRUCTURE,5.0,0.0,ZERO,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200503,14010020000,ARROZ,2016,MAIN_TEMPORAL_STRUCTURE,6.0,0.0,ZERO,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200503,14010020000,ARROZ,2016,MAIN_TEMPORAL_STRUCTURE,7.0,0.0,ZERO,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200503,14010020000,ARROZ,2016,MAIN_TEMPORAL_STRUCTURE,8.0,0.0,ZERO,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200503,14010020000,ARROZ,2016,MAIN_TEMPORAL_STRUCTURE,9.0,0.0,ZERO,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200503,14010020000,ARROZ,2016,MAIN_TEMPORAL_STRUCTURE,10.0,0.0,ZERO,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200503,14010020000,ARROZ,2016,MAIN_TEMPORAL_STRUCTURE,11.0,0.0,ZERO,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200503,14010020000,ARROZ,2016,MAIN_TEMPORAL_STRUCTURE,12.0,0.0,ZERO,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200503,14010020000,ARROZ,2017,MAIN_TEMPORAL_STRUCTURE,1.0,0.0,ZERO,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200503,14010020000,ARROZ,2017,MAIN_TEMPORAL_STRUCTURE,2.0,0.0,ZERO,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200503,14010020000,ARROZ,2017,MAIN_TEMPORAL_STRUCTURE,3.0,0.0,ZERO,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200503,14010020000,ARROZ,2017,MAIN_TEMPORAL_STRUCTURE,4.0,0.0,ZERO,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200503,14010020000,ARROZ,2017,MAIN_TEMPORAL_STRUCTURE,5.0,0.0,ZERO,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200503,14010020000,ARROZ,2017,MAIN_TEMPORAL_STRUCTURE,6.0,0.0,ZERO,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200503,14010020000,ARROZ,2017,MAIN_TEMPORAL_STRUCTURE,7.0,0.0,ZERO,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200503,14010020000,ARROZ,2017,MAIN_TEMPORAL_STRUCTURE,8.0,0.0,ZERO,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200503,14010020000,ARROZ,2017,MAIN_TEMPORAL_STRUCTURE,9.0,0.0,ZERO,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200503,14010020000,ARROZ,2017,MAIN_TEMPORAL_STRUCTURE,10.0,0.0,ZERO,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200503,14010020000,ARROZ,2017,MAIN_TEMPORAL_STRUCTURE,11.0,0.0,ZERO,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200503,14010020000,ARROZ,2017,MAIN_TEMPORAL_STRUCTURE,12.0,0.0,ZERO,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200503,14010020000,ARROZ,2021,MAIN_TEMPORAL_STRUCTURE,1.0,0.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200503,14010020000,ARROZ,2021,MAIN_TEMPORAL_STRUCTURE,2.0,0.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200503,14010020000,ARROZ,2021,MAIN_TEMPORAL_STRUCTURE,3.0,0.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200503,14010020000,ARROZ,2021,MAIN_TEMPORAL_STRUCTURE,4.0,0.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200503,14010020000,ARROZ,2021,MAIN_TEMPORAL_STRUCTURE,5.0,0.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200503,14010020000,ARROZ,2021,MAIN_TEMPORAL_STRUCTURE,6.0,0.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200503,14010020000,ARROZ,2021,MAIN_TEMPORAL_STRUCTURE,7.0,0.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200503,14010020000,ARROZ,2021,MAIN_TEMPORAL_STRUCTURE,8.0,0.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200503,14010020000,ARROZ,2021,MAIN_TEMPORAL_STRUCTURE,9.0,0.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200503,14010020000,ARROZ,2021,MAIN_TEMPORAL_STRUCTURE,10.0,0.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200503,14010020000,ARROZ,2021,MAIN_TEMPORAL_STRUCTURE,11.0,0.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200503,14010020000,ARROZ,2021,MAIN_TEMPORAL_STRUCTURE,12.0,0.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200503,14010020000,ARROZ,2022,MAIN_TEMPORAL_STRUCTURE,1.0,0.0,ZERO,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200503,14010020000,ARROZ,2022,MAIN_TEMPORAL_STRUCTURE,2.0,0.0,ZERO,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200503,14010020000,ARROZ,2022,MAIN_TEMPORAL_STRUCTURE,3.0,0.0,ZERO,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200503,14010020000,ARROZ,2022,MAIN_TEMPORAL_STRUCTURE,4.0,0.0,ZERO,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200503,14010020000,ARROZ,2022,MAIN_TEMPORAL_STRUCTURE,5.0,0.0,ZERO,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200503,14010020000,ARROZ,2022,MAIN_TEMPORAL_STRUCTURE,6.0,0.0,ZERO,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200503,14010020000,ARROZ,2022,MAIN_TEMPORAL_STRUCTURE,7.0,0.0,ZERO,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200503,14010020000,ARROZ,2022,MAIN_TEMPORAL_STRUCTURE,8.0,0.0,ZERO,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200503,14010020000,ARROZ,2022,MAIN_TEMPORAL_STRUCTURE,9.0,0.0,ZERO,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200503,14010020000,ARROZ,2022,MAIN_TEMPORAL_STRUCTURE,10.0,0.0,ZERO,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200503,14010020000,ARROZ,2022,MAIN_TEMPORAL_STRUCTURE,11.0,0.0,ZERO,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200503,14010020000,ARROZ,2022,MAIN_TEMPORAL_STRUCTURE,12.0,0.0,ZERO,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200503,14010020000,ARROZ,2023,MAIN_TEMPORAL_STRUCTURE,1.0,40.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200503,14010020000,ARROZ,2023,MAIN_TEMPORAL_STRUCTURE,2.0,40.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200503,14010020000,ARROZ,2023,MAIN_TEMPORAL_STRUCTURE,3.0,40.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200503,14010020000,ARROZ,2023,MAIN_TEMPORAL_STRUCTURE,4.0,40.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200503,14010020000,ARROZ,2023,MAIN_TEMPORAL_STRUCTURE,5.0,40.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200503,14010020000,ARROZ,2023,MAIN_TEMPORAL_STRUCTURE,6.0,40.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200503,14010020000,ARROZ,2023,MAIN_TEMPORAL_STRUCTURE,7.0,40.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200503,14010020000,ARROZ,2023,MAIN_TEMPORAL_STRUCTURE,8.0,40.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200503,14010020000,ARROZ,2023,MAIN_TEMPORAL_STRUCTURE,9.0,40.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200503,14010020000,ARROZ,2023,MAIN_TEMPORAL_STRUCTURE,10.0,40.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200503,14010020000,ARROZ,2023,MAIN_TEMPORAL_STRUCTURE,11.0,40.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
TRANSIENT_SUPPORT_COMPATIBILITY,200503,14010020000,ARROZ,2023,MAIN_TEMPORAL_STRUCTURE,12.0,40.0,PARTIAL_MISSING,,0.0,0.0,OBSERVED,NOT_ATTRIBUTED_STAGE_A,True,,,,
